cafe_id,advertiser_id,scan_rate,foot_traffic_norm,packaging_volume_norm,impression_score,distance_km,distance_norm,suburb_match,postcode_match,within_radius,age_match,income_match,population_density,tag_relevance,num_tags,industry_0,industry_1,industry_2,industry_3,industry_4,industry_5,industry_6,industry_7,industry_8,industry_9,location_volume_synergy,demo_relevance_synergy,perfect_match
1,adv1,7.712985600763798,2.0,1.8,1.9,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6243,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0
6,adv5,2.1829460739915127,0.7,0.64,0.6699999999999999,74.51768378781301,0.0,0.0,0.0,0.0,0.9,0.5,0.39,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,adv3,1.870925511354954,0.95,1.0,0.975,3.0898027132599157,0.9382039457348017,0.0,0.0,0.0,1.0,0.75,0.24,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147488470914317,0.0,0.0
3,adv3,3.0745096003858023,0.875,0.88,0.8775,2.3024300448959587,0.9539513991020808,0.0,0.0,0.0,1.0,0.5,0.5617,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370923527120758,0.0,0.0
8,adv2,2.7234219135513427,0.95,1.0,0.975,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.19999999999999996,0.5,0.24,0.2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389007771537678,0.06999999999999999,0.0
5,adv1,5.591793620958734,1.625,1.6,1.6125,3.8905671138768447,0.9221886577224632,0.0,0.0,1.0,1.0,0.25,0.5917,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4870292105774718,0.0,0.0
4,adv6,3.807289654213969,0.75,0.72,0.735,3.9932029520037227,0.9201359409599256,0.0,0.0,1.0,1.0,1.0,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6762999166055452,0.0,0.0
6,adv1,3.8917816532744673,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,0.75,0.39,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.0,0.0
1,adv5,4.2459423503714655,2.0,1.8,1.9,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.5,0.6243,0.25,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1875,0.0
6,adv4,4.244052612024097,0.7,0.64,0.6699999999999999,8.675681764450239,0.8264863647109952,0.0,0.0,0.0,1.0,0.5,0.39,0.4,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5537458643563667,0.30000000000000004,0.0
6,adv2,1.6607288853986162,0.7,0.64,0.6699999999999999,10.33183124388264,0.7933633751223472,0.0,0.0,0.0,0.0,0.25,0.39,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315534613319726,0.0,0.0
1,adv6,5.872908852540982,2.0,1.8,1.9,3.0898027132599157,0.9382039457348017,0.0,0.0,1.0,1.0,0.75,0.6243,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.782587496896123,0.0,0.0
6,adv5,1.8643894717791967,0.7,0.64,0.6699999999999999,74.51768378781301,0.0,0.0,0.0,0.0,0.9,0.5,0.39,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,adv5,2.5949805874760696,1.625,1.6,1.6125,70.23459041117177,0.0,0.0,0.0,0.0,1.0,0.5,0.5917,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,adv4,8.800941960638015,1.625,1.6,1.6125,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.9,0.5,0.5917,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5579919733050098,0.0,0.0
7,adv3,1.7656985780436072,1.25,1.28,1.2650000000000001,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,adv4,6.041338304685778,0.875,0.88,0.8775,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5617,0.2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775,0.2,0.0
5,adv4,8.013309871769229,1.625,1.6,1.6125,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.9,0.5,0.5917,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5579919733050098,0.0,0.0
3,adv6,3.0947057305194954,0.875,0.88,0.8775,5.375183748992898,0.8924963250201421,0.0,0.0,0.0,1.0,0.75,0.5617,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7831655252051747,0.0,0.0
8,adv2,2.9166691753083165,0.95,1.0,0.975,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.19999999999999996,0.5,0.24,0.2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389007771537678,0.06999999999999999,0.0
6,adv3,2.9111854131908825,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,1.0,0.39,0.2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.2,0.0
6,adv2,1.287832212435917,0.7,0.64,0.6699999999999999,10.33183124388264,0.7933633751223472,0.0,0.0,0.0,0.0,0.25,0.39,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315534613319726,0.0,0.0
1,adv1,8.131273753525871,2.0,1.8,1.9,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6243,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0
4,adv5,2.500064756376196,0.75,0.72,0.735,73.91103221583069,0.0,0.0,0.0,0.0,1.0,0.75,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,adv5,2.238088832256722,0.95,1.0,0.975,72.38198734525811,0.0,0.0,0.0,0.0,1.0,0.75,0.24,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,adv2,2.0842896999313014,0.75,0.72,0.735,4.795294312133398,0.9040941137573321,0.0,0.0,0.0,0.0,0.5,0.27,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645091736116391,0.0,0.0
1,adv6,5.316740459911653,2.0,1.8,1.9,3.0898027132599157,0.9382039457348017,0.0,0.0,1.0,1.0,0.75,0.6243,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.782587496896123,0.0,0.0
2,adv6,4.706419144942632,1.05,1.12,1.085,1.0142285292702204,0.9797154294145956,0.0,1.0,1.0,1.0,1.0,0.6411,0.25,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.062991240914836,0.25,0.0
4,adv6,3.442994383189867,0.75,0.72,0.735,3.9932029520037227,0.9201359409599256,0.0,0.0,1.0,1.0,1.0,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6762999166055452,0.0,0.0
6,adv3,3.1927702803323013,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,1.0,0.39,0.2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.2,0.0
8,adv5,3.0713036041782256,0.95,1.0,0.975,72.38198734525811,0.0,0.0,0.0,0.0,1.0,0.75,0.24,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,adv4,5.543274140046053,1.05,1.12,1.085,4.739158379500065,0.9052168324099987,0.0,0.0,0.0,1.0,0.75,0.6411,0.2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9821602631648486,0.17500000000000002,0.0
1,adv5,3.2573312139562978,2.0,1.8,1.9,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.5,0.6243,0.25,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1875,0.0
4,adv1,6.5338632962125605,0.75,0.72,0.735,2.59848590482017,0.9480302819035966,0.0,0.0,1.0,1.0,1.0,0.27,0.4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968022571991435,0.4,0.0
2,adv3,2.9858623151372257,1.05,1.12,1.085,2.4460269510689976,0.9510794609786201,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319212151618027,0.0,0.0
3,adv2,3.42541728539383,0.875,0.88,0.8775,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.09999999999999998,0.75,0.5617,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847837492449703,0.0,0.0
3,adv1,5.395518825472556,0.875,0.88,0.8775,2.3024300448959587,0.9539513991020808,0.0,0.0,1.0,1.0,0.75,0.5617,0.2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370923527120758,0.17500000000000002,0.0
3,adv3,2.56210353403935,0.875,0.88,0.8775,2.3024300448959587,0.9539513991020808,0.0,0.0,0.0,1.0,0.5,0.5617,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370923527120758,0.0,0.0
6,adv1,2.2342399085740423,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,0.75,0.39,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.0,0.0
8,adv1,5.8410390836613235,0.95,1.0,0.975,3.0898027132599157,0.9382039457348017,0.0,1.0,1.0,1.0,1.0,0.24,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147488470914317,0.0,0.0
1,adv5,4.822839982284485,2.0,1.8,1.9,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.5,0.6243,0.25,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1875,0.0
4,adv2,2.2755737317146782,0.75,0.72,0.735,4.795294312133398,0.9040941137573321,0.0,0.0,0.0,0.0,0.5,0.27,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645091736116391,0.0,0.0
5,adv1,5.7227462116743615,1.625,1.6,1.6125,3.8905671138768447,0.9221886577224632,0.0,0.0,1.0,1.0,0.25,0.5917,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4870292105774718,0.0,0.0
4,adv5,1.8803973472604736,0.75,0.72,0.735,73.91103221583069,0.0,0.0,0.0,0.0,1.0,0.75,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,adv1,4.952421238640934,0.95,1.0,0.975,3.0898027132599157,0.9382039457348017,0.0,1.0,1.0,1.0,1.0,0.24,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147488470914317,0.0,0.0
6,adv3,2.325349819206989,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,1.0,0.39,0.2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.2,0.0
3,adv3,2.3606514596088015,0.875,0.88,0.8775,2.3024300448959587,0.9539513991020808,0.0,0.0,0.0,1.0,0.5,0.5617,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370923527120758,0.0,0.0
1,adv5,2.572692807406957,2.0,1.8,1.9,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.5,0.6243,0.25,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1875,0.0
5,adv6,3.4378780743691904,1.625,1.6,1.6125,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.9,0.25,0.5917,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3874128237543082,0.0,0.0
1,adv6,6.571616881549935,2.0,1.8,1.9,3.0898027132599157,0.9382039457348017,0.0,0.0,1.0,1.0,0.75,0.6243,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.782587496896123,0.0,0.0
3,adv2,1.8404178197838905,0.875,0.88,0.8775,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.09999999999999998,0.75,0.5617,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847837492449703,0.0,0.0
2,adv6,5.892664042285728,1.05,1.12,1.085,1.0142285292702204,0.9797154294145956,0.0,1.0,1.0,1.0,1.0,0.6411,0.25,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.062991240914836,0.25,0.0
6,adv3,2.6502435859883433,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,1.0,0.39,0.2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.2,0.0
5,adv3,2.237311126080916,1.625,1.6,1.6125,3.8905671138768447,0.9221886577224632,0.0,0.0,0.0,0.6,0.0,0.5917,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4870292105774718,0.0,0.0
8,adv2,2.9157588540499355,0.95,1.0,0.975,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.19999999999999996,0.5,0.24,0.2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389007771537678,0.06999999999999999,0.0
4,adv1,5.047421264085363,0.75,0.72,0.735,2.59848590482017,0.9480302819035966,0.0,0.0,1.0,1.0,1.0,0.27,0.4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968022571991435,0.4,0.0
7,adv4,4.060679083851012,1.25,1.28,1.2650000000000001,71.12606893403648,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,adv3,1.7053338204204975,0.875,0.88,0.8775,2.3024300448959587,0.9539513991020808,0.0,0.0,0.0,1.0,0.5,0.5617,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370923527120758,0.0,0.0
7,adv5,5.949796064517791,1.25,1.28,1.2650000000000001,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2650000000000001,0.0,0.0
5,adv3,2.72839516282913,1.625,1.6,1.6125,3.8905671138768447,0.9221886577224632,0.0,0.0,0.0,0.6,0.0,0.5917,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4870292105774718,0.0,0.0
3,adv1,7.268363700823642,0.875,0.88,0.8775,2.3024300448959587,0.9539513991020808,0.0,0.0,1.0,1.0,0.75,0.5617,0.2,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370923527120758,0.17500000000000002,0.0
3,adv6,3.217083377920483,0.875,0.88,0.8775,5.375183748992898,0.8924963250201421,0.0,0.0,0.0,1.0,0.75,0.5617,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7831655252051747,0.0,0.0
8,adv6,7.566840601017104,0.95,1.0,0.975,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24,0.5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.975,0.5,1.0
5,adv6,3.860215282487972,1.625,1.6,1.6125,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.9,0.25,0.5917,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3874128237543082,0.0,0.0
5,adv6,3.5809199757895502,1.625,1.6,1.6125,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.9,0.25,0.5917,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3874128237543082,0.0,0.0
7,adv2,1.4647140659768574,1.25,1.28,1.2650000000000001,70.23459041117177,0.0,0.0,0.0,0.0,0.09999999999999998,0.75,1.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adv1,2.785281065690192,1.25,1.28,1.2650000000000001,71.40883120760915,0.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,adv2,1.5813068102333823,0.75,0.72,0.735,4.795294312133398,0.9040941137573321,0.0,0.0,0.0,0.0,0.5,0.27,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645091736116391,0.0,0.0
2,adv1,7.2016300292971644,1.05,1.12,1.085,2.4460269510689976,0.9510794609786201,1.0,1.0,1.0,1.0,1.0,0.6411,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319212151618027,0.0,0.0
2,adv2,2.626523899093222,1.05,1.12,1.085,6.260470960284069,0.8747905807943186,0.0,0.0,0.0,0.0,0.5,0.6411,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9491477801618357,0.0,0.0
3,adv4,7.429363347002781,0.875,0.88,0.8775,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5617,0.2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8775,0.2,0.0
8,adv6,9.218824334076182,0.95,1.0,0.975,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24,0.5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.975,0.5,1.0
1,adv2,3.0694204716793987,2.0,1.8,1.9,3.8905671138768447,0.9221886577224632,0.0,0.0,0.0,0.30000000000000004,0.25,0.6243,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7521584496726799,0.0,0.0
2,adv6,5.422423404004741,1.05,1.12,1.085,1.0142285292702204,0.9797154294145956,0.0,1.0,1.0,1.0,1.0,0.6411,0.25,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.062991240914836,0.25,0.0
4,adv1,6.265677355695104,0.75,0.72,0.735,2.59848590482017,0.9480302819035966,0.0,0.0,1.0,1.0,1.0,0.27,0.4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968022571991435,0.4,0.0
6,adv1,4.37303168338863,0.7,0.64,0.6699999999999999,6.461774694380859,0.8707645061123828,0.0,0.0,0.0,1.0,0.75,0.39,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5834122190952964,0.0,0.0
2,adv3,3.7850728169295875,1.05,1.12,1.085,2.4460269510689976,0.9510794609786201,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319212151618027,0.0,0.0
2,adv5,2.7046940651990155,1.05,1.12,1.085,71.48466894074026,0.0,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,adv1,8.20503852575353,2.0,1.8,1.9,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6243,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0
4,adv2,1.8929020042677371,0.75,0.72,0.735,4.795294312133398,0.9040941137573321,0.0,0.0,0.0,0.0,0.5,0.27,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645091736116391,0.0,0.0
2,adv5,2.4534365767517685,1.05,1.12,1.085,71.48466894074026,0.0,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,adv6,2.665211667189755,0.875,0.88,0.8775,5.375183748992898,0.8924963250201421,0.0,0.0,0.0,1.0,0.75,0.5617,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7831655252051747,0.0,0.0
2,adv5,2.666277778737303,1.05,1.12,1.085,71.48466894074026,0.0,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,adv1,9.407478416715303,1.05,1.12,1.085,2.4460269510689976,0.9510794609786201,1.0,1.0,1.0,1.0,1.0,0.6411,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319212151618027,0.0,0.0
5,adv1,7.583140641718346,1.625,1.6,1.6125,3.8905671138768447,0.9221886577224632,0.0,0.0,1.0,1.0,0.25,0.5917,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4870292105774718,0.0,0.0
5,adv2,7.974981487201837,1.625,1.6,1.6125,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5917,0.4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6125,0.35000000000000003,0.0
6,adv5,1.6810849110953718,0.7,0.64,0.6699999999999999,74.51768378781301,0.0,0.0,0.0,0.0,0.9,0.5,0.39,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,adv2,2.6384824530872377,0.875,0.88,0.8775,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.09999999999999998,0.75,0.5617,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847837492449703,0.0,0.0
4,adv5,1.915152709633244,0.75,0.72,0.735,73.91103221583069,0.0,0.0,0.0,0.0,1.0,0.75,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,adv1,6.4197192048287794,1.625,1.6,1.6125,3.8905671138768447,0.9221886577224632,0.0,0.0,1.0,1.0,0.25,0.5917,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4870292105774718,0.0,0.0
2,adv5,2.823188990656154,1.05,1.12,1.085,71.48466894074026,0.0,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,adv2,1.6705385371977246,0.95,1.0,0.975,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.19999999999999996,0.5,0.24,0.2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389007771537678,0.06999999999999999,0.0
4,adv6,3.512715012114463,0.75,0.72,0.735,3.9932029520037227,0.9201359409599256,0.0,0.0,1.0,1.0,1.0,0.27,0.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6762999166055452,0.0,0.0
4,adv3,2.6185050075541145,0.75,0.72,0.735,2.59848590482017,0.9480302819035966,0.0,0.0,0.0,1.0,0.75,0.27,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968022571991435,0.0,0.0
2,adv5,2.0593048230576985,1.05,1.12,1.085,71.48466894074026,0.0,0.0,0.0,0.0,1.0,0.75,0.6411,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,adv4,4.675079674431751,0.95,1.0,0.975,5.375183748992898,0.8924963250201421,0.0,0.0,0.0,1.0,0.75,0.24,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701839168946385,0.0,0.0
1,adv3,8.68876035104201,2.0,1.8,1.9,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6243,0.4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.4,0.0
2,adv6,3.7317038715600495,1.05,1.12,1.085,1.0142285292702204,0.9797154294145956,0.0,1.0,1.0,1.0,1.0,0.6411,0.25,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.062991240914836,0.25,0.0
6,adv5,1.4316015619979372,0.7,0.64,0.6699999999999999,74.51768378781301,0.0,0.0,0.0,0.0,0.9,0.5,0.39,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7,adv4,3.367795408074183,1.25,1.28,1.2650000000000001,71.12606893403648,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,adv3,2.6203142177740273,0.875,0.88,0.8775,2.3024300448959587,0.9539513991020808,0.0,0.0,0.0,1.0,0.5,0.5617,0.0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370923527120758,0.0,0.0
3,adv5,2.7010845149116207,0.875,0.88,0.8775,71.12606893403648,0.0,0.0,0.0,0.0,1.0,1.0,0.5617,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,adv2,2.8353300470109373,0.875,0.88,0.8775,1.6901713703872974,0.9661965725922541,0.0,0.0,1.0,0.09999999999999998,0.75,0.5617,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847837492449703,0.0,0.0
1,adv1,10.758162634081799,2.0,1.8,1.9,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6243,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0
8,adv1,7.350925719563994,0.95,1.0,0.975,3.0898027132599157,0.9382039457348017,0.0,1.0,1.0,1.0,1.0,0.24,0.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147488470914317,0.0,0.0
8,adv2,2.3180183959930885,0.95,1.0,0.975,6.979447325447809,0.8604110534910439,0.0,0.0,0.0,0.19999999999999996,0.5,0.24,0.2,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389007771537678,0.06999999999999999,0.0
